Trial Number,Suggestion Number,Clock Period (ns) Entered,Clock_Min_Period,Clock Slack (ns),Clock_Worst_Slack,Wmem Depth,Cache Depth,Gbus width,Total Period (ns),ABC Max Fanout,ABC Map Effort,Power (W),Area (um^2),Total Cells,Sequential Cells,Combinational Cells,Sequential_Internal,Sequential_Switching,Sequential_Leakage,Sequential_Total,Combinational_Internal,Combinational_Switching,Combinational_Leakage,Combinational_Total,Num_Wires,Num_Wire_Bits,Num_Public_Wires,Num_Public_Wire_Bits,Num_Cells,Chip_Area,Num_Memories,Num_Memory_Bits,Num_Processes,Total Time(s)
5,4,5,3.627,1.182,1.182,32,1024,32,4.808999999999999,N/A,N/A,0.4,1520386.921599,210604,38662,171942,0.324,0.00365,3.14e-07,0.328,0.0294,0.0436,2.61e-07,0.0729,210691,212439,38991,40739,210604,1520386.921599,0,0,0,191
5,5,5,3.626,1.183,1.183,512,1024,32,4.809,N/A,N/A,0.54,2101746.991999,290455,54022,236433,0.452,0.00485,4.38e-07,0.457,0.0331,0.0498,3.4e-07,0.0829,290542,292294,54355,56107,290455,2101746.991999,0,0,0,257
5,6,5,3.874,0.922,0.922,128,2048,32,4.796,N/A,N/A,0.709,2885732.646401,396036,74502,321534,0.617,0.00404,6.03e-07,0.621,0.0336,0.055,4.53e-07,0.0886,396123,397874,74834,76585,396036,2885732.646401,0,0,0,431
5,7,5,3.802,0.997,0.997,512,256,32,4.799,N/A,N/A,0.335,1175827.711999,164373,29446,134927,0.256,0.00622,2.41e-07,0.262,0.0311,0.0419,2.15e-07,0.073,164460,166210,29777,31527,164373,1175827.711999,0,0,0,148
5,8,5,3.518,1.297,1.297,1536,64,16,4.8149999999999995,N/A,N/A,0.278,1116092.921599,155537,28230,127307,0.237,0.00241,2.3e-07,0.24,0.0151,0.0233,1.89e-07,0.0385,155660,156697,28450,29487,155537,1116092.921599,0,0,0,141
5,9,5,3.734,1.069,1.069,1024,64,64,4.803,N/A,N/A,0.817,3095283.622401,426831,79035,347796,0.664,0.00775,6.41e-07,0.671,0.0604,0.0848,5.34e-07,0.145,426846,430024,79588,82766,426831,3095283.622401,0,0,0,425
50,0,5,4.006,0.784,0.784,1536,128,128,4.79,N/A,N/A,2.18,8926620.086412,1223298,231327,991971,1.91,0.0114,1.87e-06,1.92,0.0991,0.159,1.39e-06,0.258,1223169,1229210,232330,238371,1223298,8926620.086412,0,0,0,2724
51,0,5,3.581,1.23,1.23,512,64,64,4.811,N/A,N/A,0.553,1843337.907199,255440,46267,209173,0.406,0.0112,3.78e-07,0.417,0.0594,0.0768,3.4e-07,0.136,255455,258632,46819,49996,255440,1843337.907199,0,0,0,233
51,1,5,4.066,0.72,0.72,64,2048,64,4.786,N/A,N/A,1.38,5584008.006396,767206,144571,622635,1.2,0.00748,1.17e-06,1.2,0.0656,0.106,8.78e-07,0.172,767221,770400,145125,148304,767206,5584008.006396,0,0,0,1098
51,2,5,3.545,1.269,1.269,256,2048,16,4.814,N/A,N/A,0.38,1550325.635199,215434,39494,175940,0.331,0.00301,3.2e-07,0.334,0.0181,0.0287,2.54e-07,0.0468,215557,216596,39716,40755,215434,1550325.635199,0,0,0,193
52,0,5,4.129,0.654,0.654,512,512,32,4.7829999999999995,N/A,N/A,0.399,1475269.900799,205095,37638,167457,0.321,0.00577,3.06e-07,0.327,0.0296,0.0421,2.44e-07,0.0718,205182,206933,37970,39721,205095,1475269.900799,0,0,0,168
52,1,5,3.979,0.811,0.811,2048,1024,64,4.79,N/A,N/A,1.89,7924396.374393,1088728,206011,882717,1.69,0.00735,1.67e-06,1.7,0.0696,0.118,1.22e-06,0.188,1088743,1091926,206569,209752,1088728,7924396.374393,0,0,0,1363
53,0,5,3.724,1.08,1.08,2048,128,64,4.804,N/A,N/A,1.41,5743402.127997,787438,148667,638771,1.23,0.00855,1.2e-06,1.24,0.0675,0.105,9.02e-07,0.173,787453,790633,149222,152402,787438,5743402.127997,0,0,0,1073
54,0,5,3.793,1.007,1.007,512,1024,16,4.8,N/A,N/A,0.273,1079471.548799,150993,27206,123787,0.23,0.00282,2.22e-07,0.233,0.0161,0.0239,1.84e-07,0.04,151116,152155,27428,28467,150993,1079471.548799,0,0,0,116
54,1,5,3.68,1.126,1.126,32,2048,16,4.806,N/A,N/A,0.348,1410517.798399,196029,35910,160119,0.3,0.00259,2.91e-07,0.303,0.0175,0.0282,2.29e-07,0.0457,196152,197188,36129,37165,196029,1410517.798399,0,0,0,174
55,0,5,3.335,1.489,1.489,64,64,32,4.824,N/A,N/A,0.146,392596.5312,55494,8966,46528,0.0824,0.00374,7.53e-08,0.0861,0.026,0.0343,9.75e-08,0.0603,55581,57326,9292,11037,55494,392596.5312,0,0,0,44
55,1,5,3.888,0.908,0.908,1536,256,128,4.796,N/A,N/A,2.34,9561276.272009,1315582,247711,1067871,2.05,0.015,2.01e-06,2.07,0.107,0.167,1.52e-06,0.274,1315453,1321495,248715,254757,1315582,9561276.272009,0,0,0,2908
55,2,5,3.647,1.161,1.161,64,256,64,4.808,N/A,N/A,0.427,1230791.676799,171767,29883,141884,0.274,0.0113,2.46e-07,0.285,0.0631,0.0786,2.8e-07,0.142,171782,174958,30434,33610,171767,1230791.676799,0,0,0,145
56,0,5,3.769,1.033,1.033,32,512,32,4.802,N/A,N/A,0.267,894039.955199,125208,22278,102930,0.195,0.00508,1.83e-07,0.2,0.0284,0.0389,1.66e-07,0.0673,125295,127042,22606,24353,125208,894039.955199,0,0,0,104
57,0,5,3.59,1.221,1.221,512,32,32,4.811,N/A,N/A,0.263,893150.351999,125080,22278,102802,0.194,0.00488,1.83e-07,0.199,0.0271,0.0371,1.65e-07,0.0642,125167,126914,22606,24353,125080,893150.351999,0,0,0,99
58,0,5,4.006,0.784,0.784,128,128,128,4.79,N/A,N/A,0.676,2106517.817599,286184,51103,235081,0.453,0.0143,4.2e-07,0.467,0.0917,0.117,4.27e-07,0.209,286055,292092,52102,58139,286184,2106517.817599,0,0,0,221
59,0,5,4.276,0.499,0.499,1024,1536,128,4.7749999999999995,N/A,N/A,3.13,13273162.515209,1822274,346015,1476259,2.83,0.00921,2.79e-06,2.84,0.103,0.185,2.01e-06,0.288,1822145,1828189,347021,353065,1822274,13273162.515209,0,0,0,3756
59,1,5,3.798,1.002,1.002,512,1536,64,4.8,N/A,N/A,1.35,5419311.299196,745543,140475,605068,1.17,0.00936,1.14e-06,1.18,0.0679,0.106,8.55e-07,0.174,745558,748740,141032,144214,745543,5419311.299196,0,0,0,987
6,0,5,3.59,1.221,1.221,512,64,32,4.811,N/A,N/A,0.276,933102.419199,130185,23302,106883,0.202,0.00497,1.91e-07,0.207,0.0293,0.04,1.72e-07,0.0693,130272,132020,23631,25379,130185,933102.419199,0,0,0,110
6,1,5,3.764,1.038,1.038,256,1536,32,4.802,N/A,N/A,0.608,2415525.430401,333280,62214,271066,0.519,0.00487,5.04e-07,0.524,0.033,0.0516,3.91e-07,0.0846,333367,335119,62547,64299,333280,2415525.430401,0,0,0,334
6,2,5,3.813,0.986,0.986,256,512,16,4.799,N/A,N/A,0.172,613562.2048,87175,14918,72257,0.132,0.00354,1.23e-07,0.135,0.0159,0.0211,1.22e-07,0.037,87298,88335,15138,16175,87175,613562.2048,0,0,0,73
6,3,5,3.608,1.202,1.202,256,1024,32,4.8100000000000005,N/A,N/A,0.472,1798391.049599,249033,45830,203203,0.386,0.00496,3.72e-07,0.391,0.0333,0.0481,3.1e-07,0.0814,249120,250871,46162,47913,249033,1798391.049599,0,0,0,213
6,4,5,3.989,0.801,0.801,256,128,16,4.79,N/A,N/A,0.124,379383.8592,54225,8774,45451,0.0817,0.0034,7.35e-08,0.0851,0.0169,0.0217,9.03e-08,0.0386,54348,55383,8992,10027,54225,379383.8592,0,0,0,49
6,5,5,3.724,1.08,1.08,512,128,64,4.804,N/A,N/A,0.593,2003111.142399,276150,50363,225787,0.438,0.0109,4.11e-07,0.449,0.0624,0.0813,3.67e-07,0.144,276165,279343,50916,54094,276150,2003111.142399,0,0,0,247
6,6,5,3.672,1.135,1.135,64,512,128,4.807,N/A,N/A,1.03,3641692.672,503720,92063,411657,0.79,0.0153,7.5e-07,0.805,0.0951,0.128,6.37e-07,0.223,503591,509629,93063,99101,503720,3641692.672,0,0,0,511
6,7,5,3.723,1.081,1.081,128,256,16,4.804,N/A,N/A,0.122,378844.592,54255,8774,45481,0.0818,0.00348,7.34e-08,0.0853,0.0161,0.0204,8.98e-08,0.0366,54378,55413,8992,10027,54255,378844.592,0,0,0,47
60,0,5,3.723,1.081,1.081,1024,256,16,4.804,N/A,N/A,0.24,925162.303999,129626,23110,106516,0.197,0.00308,1.89e-07,0.2,0.0166,0.0232,1.69e-07,0.0398,129749,130787,23331,24369,129626,925162.303999,0,0,0,99
61,0,5,3.644,1.164,1.164,2048,32,64,4.808,N/A,N/A,1.35,5502594.924794,756627,142523,614104,1.18,0.00768,1.15e-06,1.19,0.064,0.101,8.65e-07,0.165,756642,759820,143076,146254,756627,5502594.924794,0,0,0,1070
62,0,5,3.734,1.069,1.069,1024,1024,16,4.803,N/A,N/A,0.339,1390671.263999,193394,35398,157996,0.295,0.00226,2.87e-07,0.297,0.0164,0.0258,2.3e-07,0.0422,193517,194557,35621,36661,193394,1390671.263999,0,0,0,144
63,0,5,3.761,1.041,1.041,64,1536,32,4.802,N/A,N/A,0.545,2176633.814401,299815,56070,243745,0.465,0.0035,4.54e-07,0.468,0.0291,0.0473,3.48e-07,0.0764,299902,301652,56401,58151,299815,2176633.814401,0,0,0,283
64,0,5,3.626,1.183,1.183,1536,1024,32,4.809,N/A,N/A,0.805,3345966.5472,460317,86790,373527,0.715,0.00332,7.02e-07,0.719,0.0319,0.0543,5.18e-07,0.0862,460404,462158,87125,88879,460317,3345966.5472,0,0,0,407
65,0,5,3.485,1.332,1.332,128,64,16,4.817,N/A,N/A,0.0923,259827.9456,37579,5702,31877,0.0548,0.00276,4.86e-08,0.0575,0.0152,0.0196,6.93e-08,0.0348,37702,38735,5918,6951,37579,259827.9456,0,0,0,31
66,0,5,3.809,0.99,0.99,128,1024,128,4.799,N/A,N/A,1.65,6466388.028796,887379,165791,721588,1.38,0.0112,1.34e-06,1.39,0.103,0.152,1.06e-06,0.255,887250,893290,166793,172833,887379,6466388.028796,0,0,0,1080
67,0,5,3.834,0.964,0.964,1536,512,64,4.798,N/A,N/A,1.34,5415996.870395,745641,140475,605166,1.17,0.00886,1.14e-06,1.18,0.0652,0.101,8.52e-07,0.166,745656,748838,141032,144214,745641,5415996.870395,0,0,0,855
68,0,5,3.676,1.13,1.13,64,256,16,4.806,N/A,N/A,0.112,338962.592,49157,7750,41407,0.0729,0.00325,6.51e-08,0.0761,0.0156,0.0198,8.41e-08,0.0354,49280,50314,7967,9001,49157,338962.592,0,0,0,40
69,0,5,4.006,0.784,0.784,64,128,128,4.79,N/A,N/A,0.592,1788835.635199,245491,42911,202580,0.379,0.0112,3.54e-07,0.39,0.0882,0.114,3.8e-07,0.202,245362,251398,43909,49945,245491,1788835.635199,0,0,0,181
7,0,5,4.027,0.761,0.761,1024,1536,64,4.788,N/A,N/A,1.61,6670754.031996,916639,173243,743396,1.43,0.00702,1.4e-06,1.43,0.067,0.109,1.05e-06,0.176,916654,919837,173801,176984,916639,6670754.031996,0,0,0,1333
7,1,5,3.948,0.844,0.844,1536,256,64,4.792,N/A,N/A,1.22,4806996.540794,662217,124091,538126,1.04,0.0103,1.01e-06,1.05,0.0685,0.0996,7.9e-07,0.168,662232,665413,124647,127828,662217,4806996.540794,0,0,0,1057
7,2,5,4.061,0.726,0.726,1024,2048,32,4.787,N/A,N/A,0.946,3970226.512,545635,103174,442461,0.849,0.00356,8.34e-07,0.853,0.0336,0.0597,6e-07,0.0933,545722,547476,103509,105263,545635,3970226.512,0,0,0,583
7,3,5,3.747,1.056,1.056,512,1536,16,4.803,N/A,N/A,0.342,1390877.711999,193578,35398,158180,0.297,0.0028,2.87e-07,0.299,0.0165,0.0263,2.27e-07,0.0428,193701,194741,35621,36661,193578,1390877.711999,0,0,0,180
7,4,5,3.734,1.069,1.069,1024,128,64,4.803,N/A,N/A,0.859,3254218.5536,447519,83131,364388,0.699,0.0085,6.75e-07,0.708,0.063,0.0882,5.56e-07,0.151,447534,450713,83685,86864,447519,3254218.5536,0,0,0,433
7,5,5,3.47,1.347,1.347,1024,32,16,4.817,N/A,N/A,0.206,786855.907199,110690,19526,91164,0.167,0.00264,1.6e-07,0.17,0.015,0.0212,1.44e-07,0.0362,110813,111848,19744,20779,110690,786855.907199,0,0,0,88
70,0,5,3.834,0.964,0.964,256,512,64,4.798,N/A,N/A,0.669,2319550.883199,322203,58555,263648,0.509,0.0123,4.77e-07,0.522,0.0644,0.0833,4.29e-07,0.148,322218,325397,59109,62288,322203,2319550.883199,0,0,0,280
71,0,5,4.006,0.784,0.784,256,128,128,4.79,N/A,N/A,0.835,2736066.604799,378434,67487,310947,0.596,0.0171,5.53e-07,0.613,0.0981,0.124,5.51e-07,0.222,378305,384343,68487,74525,378434,2736066.604799,0,0,0,317
72,0,5,3.97,0.821,0.821,64,128,16,4.791,N/A,N/A,0.0908,259854.2208,37486,5702,31784,0.0549,0.00283,4.85e-08,0.0577,0.0145,0.0186,6.9e-08,0.0331,37609,38642,5918,6951,37486,259854.2208,0,0,0,31
8,0,5,3.764,1.038,1.038,32,1536,32,4.802,N/A,N/A,0.536,2135618.227201,294685,55046,239639,0.457,0.0036,4.46e-07,0.461,0.0286,0.0463,3.42e-07,0.0749,294772,296521,55376,57125,294685,2135618.227201,0,0,0,298
8,1,5,3.762,1.04,1.04,512,1536,128,4.802,N/A,N/A,2.61,10785704.345595,1482274,280479,1201795,2.31,0.0137,2.27e-06,2.33,0.107,0.179,1.65e-06,0.285,1482145,1488188,281484,287527,1482274,10785704.345595,0,0,0,3495
8,2,5,3.989,0.801,0.801,128,128,16,4.79,N/A,N/A,0.101,300642.0896,42805,6726,36079,0.0638,0.00304,5.69e-08,0.0669,0.0149,0.0189,7.58e-08,0.0339,42928,43962,6943,7977,42805,300642.0896,0,0,0,38
8,3,5,3.568,1.244,1.244,128,32,32,4.812,N/A,N/A,0.159,432187.0016,60676,9990,50686,0.0927,0.0044,8.37e-08,0.0971,0.027,0.0352,1.04e-07,0.0623,60763,62508,10316,12061,60676,432187.0016,0,0,0,52
8,4,5,3.476,1.342,1.342,256,64,16,4.818,N/A,N/A,0.111,339946.0352,49164,7750,41414,0.0726,0.00318,6.51e-08,0.0758,0.0154,0.0197,8.49e-08,0.0351,49287,50321,7967,9001,49164,339946.0352,0,0,0,43
8,5,5,3.426,1.393,1.393,32,32,128,4.819,N/A,N/A,0.432,1142197.9584,163127,26527,136600,0.245,0.0107,2.21e-07,0.256,0.0779,0.0989,2.8e-07,0.177,162998,169031,27522,33555,163127,1142197.9584,0,0,0,115
8,6,5,4.017,0.771,0.771,32,1536,64,4.788,N/A,N/A,1.08,4246365.100797,584767,109755,475012,0.913,0.00744,8.89e-07,0.921,0.0609,0.0935,6.89e-07,0.154,584782,587960,110308,113486,584767,4246365.100797,0,0,0,833
9,0,5,3.853,0.944,0.944,1536,64,64,4.797000000000001,N/A,N/A,1.09,4329857.676797,595374,111803,483571,0.931,0.00755,9.06e-07,0.938,0.0617,0.0923,7.03e-07,0.154,595389,598568,112357,115536,595374,4329857.676797,0,0,0,878
9,1,5,3.643,1.165,1.165,256,64,64,4.808,N/A,N/A,0.421,1233593.113599,171972,29883,142089,0.272,0.0109,2.46e-07,0.283,0.0615,0.076,2.83e-07,0.137,171987,175163,30434,33610,171972,1233593.113599,0,0,0,152
9,2,5,3.786,1.015,1.015,2048,32,32,4.801,N/A,N/A,0.675,2760809.084801,380250,71430,308820,0.591,0.00382,5.78e-07,0.595,0.0299,0.0497,4.24e-07,0.0796,380337,382086,71760,73509,380250,2760809.084801,0,0,0,422
9,3,5,3.927,0.866,0.866,128,1536,128,4.793,N/A,N/A,2.19,8922929.046412,1222688,231327,991361,1.91,0.0114,1.87e-06,1.92,0.102,0.167,1.39e-06,0.269,1222559,1228600,232330,238371,1222688,8922929.046412,0,0,0,3791
9,4,5,3.69,1.116,1.116,2048,128,128,4.806,N/A,N/A,2.74,11435590.137708,1566362,296863,1269499,2.44,0.0124,2.4e-06,2.46,0.106,0.177,1.75e-06,0.283,1566233,1572274,297866,303907,1566362,11435590.137708,0,0,0,5352
9,5,5,3.773,1.029,1.029,1536,128,64,4.802,N/A,N/A,1.13,4488982.790396,616039,115899,500140,0.966,0.00824,9.39e-07,0.974,0.0641,0.0953,7.26e-07,0.159,616054,619234,116454,119634,616039,4488982.790396,0,0,0,861
9,6,5,4.027,0.761,0.761,1536,1536,64,4.788,N/A,N/A,1.88,7902816.927991,1085454,206011,879443,1.69,0.0068,1.67e-06,1.7,0.0675,0.116,1.21e-06,0.184,1085469,1088653,206570,209754,1085454,7902816.927991,0,0,0,1639
