Trial Number,Suggestion Number,Clock Period (ns) Entered,Clock_Min_Period,Clock Slack (ns),Clock_Worst_Slack,Wmem Depth,Cache Depth,Gbus width,Total Period (ns),ABC Max Fanout,ABC Map Effort,Power (W),Area (um^2),Total Cells,Sequential Cells,Combinational Cells,Sequential_Internal,Sequential_Switching,Sequential_Leakage,Sequential_Total,Combinational_Internal,Combinational_Switching,Combinational_Leakage,Combinational_Total,Num_Wires,Num_Wire_Bits,Num_Public_Wires,Num_Public_Wire_Bits,Num_Cells,Chip_Area,Num_Memories,Num_Memory_Bits,Num_Processes,Total Time(s)
55,0,10,11.164,-1.752,-1.752,32,64,128,9.411999999999999,N/A,N/A,0.068,503705.5936,38756,13195,25561,0.0628,0.000236,1.21e-07,0.0631,0.002,0.0029,5.11e-08,0.00491,38400,39247,13237,14084,38756,503705.5936,0,0,0,63
56,0,10,25.197,-16.523,-16.523,32,512,64,8.674,N/A,N/A,0.273,1749435.347198,144571,44215,100356,0.215,0.00127,4.01e-07,0.216,0.0246,0.0324,2.28e-07,0.057,144407,144870,44257,44720,144571,1749435.347198,0,0,0,190
57,0,10,25.292,-16.623,-16.623,512,512,128,8.669,N/A,N/A,0.68,5128083.238414,411951,131979,279972,0.628,0.000265,1.19e-06,0.629,0.0205,0.0308,5.83e-07,0.0513,411595,412442,132021,132868,411951,5128083.238414,0,0,0,686
57,1,10,5.318,4.402,4.402,512,32,16,9.719999999999999,N/A,N/A,0.0694,455546.9056,38666,11286,27380,0.054,0.000448,1.03e-07,0.0544,0.00651,0.00842,5.33e-08,0.0149,38646,38821,11328,11503,38666,455546.9056,0,0,0,56
58,0,10,8.256,1.31,1.31,2048,128,16,9.566,N/A,N/A,0.2,1441327.347199,112680,37398,75282,0.177,0.000473,3.38e-07,0.177,0.00952,0.0128,1.31e-07,0.0223,112660,112835,37440,37615,112680,1441327.347199,0,0,0,193
58,1,10,14.034,-4.772,-4.772,1024,256,64,9.262,N/A,N/A,0.505,3483623.571199,266488,91319,175169,0.434,0.00135,8.24e-07,0.436,0.0303,0.0391,3.01e-07,0.0694,266324,266787,91361,91824,266488,3483623.571199,0,0,0,430
59,0,10,7.175,2.447,2.447,256,32,64,9.622,N/A,N/A,0.189,1100180.159999,89811,27831,61980,0.135,0.00127,2.53e-07,0.136,0.0235,0.0298,1.18e-07,0.0533,89647,90110,27873,28336,89811,1100180.159999,0,0,0,131
6,0,10,25.23,-16.558,-16.558,32,512,32,8.672,N/A,N/A,0.139,891197.228799,75196,22246,52950,0.108,0.00078,2.02e-07,0.109,0.013,0.0172,1.17e-07,0.0302,75128,75399,22288,22559,75196,891197.228799,0,0,0,100
6,1,10,70.341,-64.043,-64.043,128,1536,128,6.297999999999988,N/A,N/A,1.16,8500403.81125,729374,213899,515475,1.07,0.00026,1.92e-06,1.07,0.0337,0.0557,1.22e-06,0.0893,729018,729865,213941,214788,729374,8500403.81125,0,0,0,1222
6,2,10,47.652,-40.16,-40.16,2048,1024,16,7.492000000000004,N/A,N/A,0.275,1998016.255998,157464,51734,105730,0.247,0.000465,4.66e-07,0.248,0.0112,0.0155,2.02e-07,0.0267,157444,157619,51776,51951,157464,1998016.255998,0,0,0,255
6,3,10,25.052,-16.371,-16.371,32,512,16,8.681000000000001,N/A,N/A,0.0699,466702.6048,40977,11286,29691,0.0548,0.000457,1.03e-07,0.0552,0.00625,0.0084,6.96e-08,0.0146,40957,41132,11328,11503,40977,466702.6048,0,0,0,50
6,4,10,47.85,-40.369,-40.369,1024,1024,128,7.481000000000002,N/A,N/A,1.36,10254189.580819,836947,263051,573896,1.26,0.000291,2.37e-06,1.26,0.0386,0.0593,1.25e-06,0.0979,836591,837438,263093,263940,836947,10254189.580819,0,0,0,1456
6,5,10,25.304,-16.635,-16.635,256,512,128,8.668999999999997,N/A,N/A,0.516,3939728.512002,335018,99211,235807,0.474,0.000288,8.93e-07,0.474,0.0166,0.0258,5.37e-07,0.0424,334662,335509,99253,100100,335018,3939728.512002,0,0,0,511
6,6,10,92.572,-87.445,-87.445,64,2048,16,5.1270000000000095,N/A,N/A,0.209,1400112.819199,109166,36374,72792,0.185,0.00047,3.28e-07,0.186,0.00967,0.0137,1.25e-07,0.0233,109146,109321,36416,36591,109166,1400112.819199,0,0,0,175
60,0,10,47.838,-40.356,-40.356,1536,1024,128,7.481999999999999,N/A,N/A,1.69,12787341.574379,1040518,328587,711931,1.57,0.000349,2.97e-06,1.57,0.0482,0.0734,1.56e-06,0.122,1040162,1041009,328629,329476,1040518,12787341.574379,0,0,0,1955
60,1,10,13.942,-4.676,-4.676,32,256,32,9.266,N/A,N/A,0.0954,576472.8832,49954,14054,35900,0.0685,0.000773,1.28e-07,0.0693,0.0114,0.0147,8.28e-08,0.0261,49886,50157,14096,14367,49954,576472.8832,0,0,0,59
61,0,10,92.623,-87.498,-87.498,128,2048,64,5.125,N/A,N/A,0.853,5630437.536022,423800,148663,275137,0.757,0.00132,1.34e-06,0.759,0.0388,0.0554,4.69e-07,0.0942,423636,424099,148705,149168,423800,5630437.536022,0,0,0,699
62,0,10,92.556,-87.427,-87.427,32,2048,16,5.128999999999991,N/A,N/A,0.207,1382304.489599,107998,35862,72136,0.183,0.000453,3.24e-07,0.183,0.00955,0.0137,1.24e-07,0.0232,107978,108153,35904,36079,107998,1382304.489599,0,0,0,177
63,0,10,25.133,-16.456,-16.456,512,512,16,8.677,N/A,N/A,0.109,755050.403199,63054,18966,44088,0.0909,0.000455,1.72e-07,0.0914,0.00745,0.01,9.26e-08,0.0175,63034,63209,19008,19183,63054,755050.403199,0,0,0,87
64,0,10,8.407,1.15,1.15,64,128,32,9.557,N/A,N/A,0.0794,446883.5968,38226,10982,27244,0.0538,0.000777,1.01e-07,0.0545,0.0109,0.014,5.91e-08,0.0249,38158,38429,11024,11295,38226,446883.5968,0,0,0,50
65,0,10,47.62,-40.126,-40.126,64,1024,16,7.494,N/A,N/A,0.117,798717.283199,67193,19990,47203,0.0982,0.000454,1.81e-07,0.0987,0.00757,0.0105,1.05e-07,0.018,67173,67348,20032,20207,67193,798717.283199,0,0,0,92
66,0,10,11.164,-1.752,-1.752,1536,64,128,9.411999999999999,N/A,N/A,1.04,8065758.201649,678148,205707,472441,0.969,0.000267,1.85e-06,0.969,0.0301,0.0446,1.07e-06,0.0747,677792,678639,205749,206596,678148,8065758.201649,0,0,0,1299
67,0,10,8.368,1.191,1.191,256,128,32,9.559000000000001,N/A,N/A,0.111,681283.404799,56140,17126,39014,0.0826,0.000783,1.56e-07,0.0834,0.012,0.0154,7.77e-08,0.0273,56072,56343,17168,17439,56140,681283.404799,0,0,0,81
68,0,10,11.164,-1.752,-1.752,2048,64,128,9.411999999999999,N/A,N/A,1.36,10502247.488016,851452,271243,580209,1.27,0.000306,2.45e-06,1.27,0.0369,0.0542,1.23e-06,0.0911,851096,851943,271285,272132,851452,10502247.488016,0,0,0,1730
68,1,10,5.453,4.26,4.26,256,64,16,9.713000000000001,N/A,N/A,0.0509,318804.5088,28229,7702,20527,0.0371,0.000442,7.09e-08,0.0376,0.00582,0.00753,4.27e-08,0.0134,28209,28384,7744,7919,28229,318804.5088,0,0,0,41
69,0,10,4.6,5.157,5.157,32,32,16,9.757,N/A,N/A,0.0304,163678.2304,16498,3606,12892,0.0179,0.00044,3.41e-08,0.0183,0.00531,0.00677,2.98e-08,0.0121,16478,16653,3648,3823,16498,163678.2304,0,0,0,20
7,0,10,13.926,-4.659,-4.659,256,256,16,9.267,N/A,N/A,0.0668,441647.3248,38342,10774,27568,0.0518,0.000462,9.85e-08,0.0523,0.00628,0.00828,5.99e-08,0.0146,38322,38497,10816,10991,38342,441647.3248,0,0,0,49
7,1,10,7.352,2.261,2.261,32,256,64,9.613,N/A,N/A,0.193,1098852.636799,89590,27831,61759,0.135,0.00141,2.53e-07,0.137,0.0251,0.0313,1.17e-07,0.0563,89426,89889,27873,28336,89590,1098852.636799,0,0,0,119
7,2,10,23.717,-14.965,-14.965,128,1536,16,8.751999999999999,N/A,N/A,0.162,1130675.657599,89230,29206,60024,0.142,0.000448,2.64e-07,0.142,0.00827,0.0117,1.06e-07,0.02,89210,89385,29248,29423,89230,1130675.657599,0,0,0,138
7,3,10,92.748,-87.629,-87.629,256,2048,64,5.119,N/A,N/A,0.894,5942870.934427,448036,156855,291181,0.796,0.0013,1.41e-06,0.797,0.0401,0.0571,4.91e-07,0.0972,447872,448335,156897,157360,448036,5942870.934427,0,0,0,751
7,4,10,70.29,-63.989,-63.989,512,1536,64,6.301000000000009,N/A,N/A,0.788,5332924.697619,403932,140471,263461,0.694,0.00133,1.26e-06,0.696,0.0385,0.0539,4.48e-07,0.0924,403768,404231,140513,140976,403932,5332924.697619,0,0,0,644
7,5,10,70.288,-63.987,-63.987,2048,1536,128,6.300999999999995,N/A,N/A,2.38,17863175.951882,1446187,459659,986528,2.21,0.000314,4.16e-06,2.21,0.0666,0.102,2.15e-06,0.169,1445831,1446678,459701,460548,1446187,17863175.951882,0,0,0,2831
7,6,10,25.376,-16.712,-16.712,1024,512,128,8.664000000000001,N/A,N/A,1.01,7737061.705647,641215,197515,443700,0.937,0.000296,1.78e-06,0.937,0.0306,0.0458,9.94e-07,0.0763,640859,641706,197557,198404,641215,7737061.705647,0,0,0,1085
70,0,10,5.416,4.299,4.299,32,64,16,9.715,N/A,N/A,0.0329,182683.9584,17828,4118,13710,0.0203,0.000442,3.87e-08,0.0207,0.00534,0.0068,3.17e-08,0.0121,17808,17983,4160,4335,17828,182683.9584,0,0,0,23
71,0,10,47.767,-40.281,-40.281,1024,1024,32,7.486000000000004,N/A,N/A,0.384,2716305.151998,213863,70374,143489,0.34,0.000806,6.34e-07,0.341,0.0181,0.0253,2.95e-07,0.0435,213795,214066,70416,70687,213863,2716305.151998,0,0,0,316
72,0,10,7.132,2.492,2.492,64,64,64,9.623999999999999,N/A,N/A,0.134,709588.051199,59439,17591,41848,0.0866,0.00126,1.61e-07,0.0879,0.0203,0.0257,8.94e-08,0.046,59275,59738,17633,18096,59439,709588.051199,0,0,0,85
73,0,10,92.724,-87.604,-87.604,32,2048,128,5.1200000000000045,N/A,N/A,1.48,10798876.979211,953326,267147,686179,1.37,0.000323,2.41e-06,1.37,0.0424,0.0722,1.68e-06,0.115,952970,953817,267189,268036,953326,10798876.979211,0,0,0,1768
74,0,10,92.766,-87.648,-87.648,1024,2048,128,5.118000000000009,N/A,N/A,2.11,15642916.547128,1329556,394123,935433,1.96,0.000357,3.56e-06,1.96,0.06,0.097,2.15e-06,0.157,1329200,1330047,394165,395012,1329556,15642916.547128,0,0,0,2554
8,0,10,25.152,-16.475,-16.475,256,512,16,8.677,N/A,N/A,0.0882,599615.0784,51138,14870,36268,0.0717,0.00046,1.35e-07,0.0721,0.00685,0.0092,7.95e-08,0.016,51118,51293,14912,15087,51138,599615.0784,0,0,0,71
8,1,10,8.38,1.179,1.179,64,128,64,9.559000000000001,N/A,N/A,0.159,863474.390399,71330,21687,49643,0.106,0.00128,1.98e-07,0.107,0.0229,0.0292,1.05e-07,0.0521,71166,71629,21729,22192,71330,863474.390399,0,0,0,102
8,2,10,11.164,-1.752,-1.752,1024,128,128,9.411999999999999,N/A,N/A,0.752,5792112.595223,478465,148363,330102,0.699,0.000294,1.33e-06,0.7,0.0211,0.0308,7.41e-07,0.052,478109,478956,148405,149252,478465,5792112.595223,0,0,0,843
8,3,10,47.676,-40.185,-40.185,128,1024,64,7.491,N/A,N/A,0.475,3234328.227199,259254,83127,176127,0.408,0.0013,7.5e-07,0.41,0.0275,0.0383,4.1e-07,0.0659,259090,259553,83169,83632,259254,3234328.227199,0,0,0,356
8,4,10,47.804,-40.32,-40.32,1536,1024,32,7.484000000000002,N/A,N/A,0.466,3331824.233599,259431,86758,172673,0.417,0.000803,7.81e-07,0.418,0.0204,0.0282,3.42e-07,0.0486,259363,259634,86800,87071,259431,3331824.233599,0,0,0,413
8,5,10,11.164,-1.752,-1.752,1024,64,128,9.411999999999999,N/A,N/A,0.713,5533214.291219,472521,140171,332350,0.66,0.000283,1.26e-06,0.661,0.021,0.0314,7.7e-07,0.0525,472165,473012,140213,141060,472521,5533214.291219,0,0,0,820
9,0,10,11.164,-1.752,-1.752,2048,128,128,9.411999999999999,N/A,N/A,1.41,11091870.483204,953914,279435,674479,1.31,0.000333,2.52e-06,1.31,0.0402,0.0615,1.57e-06,0.102,953558,954405,279477,280324,953914,11091870.483204,0,0,0,1837
9,1,10,92.688,-87.566,-87.566,64,2048,64,5.122,N/A,N/A,0.833,5478071.40482,412617,144567,268050,0.738,0.00131,1.3e-06,0.74,0.0385,0.0547,4.57e-07,0.0932,412453,412916,144609,145072,412617,5478071.40482,0,0,0,665
9,2,10,8.37,1.189,1.189,32,128,64,9.559,N/A,N/A,0.148,786744.550399,65374,19639,45735,0.0963,0.00125,1.8e-07,0.0975,0.0223,0.0282,9.47e-08,0.0505,65210,65673,19681,20144,65374,786744.550399,0,0,0,90
9,3,10,6.427,3.235,3.235,1024,256,16,9.661999999999999,N/A,N/A,0.127,904314.809599,73286,23062,50224,0.109,0.000449,2.09e-07,0.11,0.0075,0.0101,9.59e-08,0.0176,73266,73441,23104,23279,73286,904314.809599,0,0,0,111
9,4,10,6.17,3.506,3.506,2048,32,32,9.676,N/A,N/A,0.382,2721232.377598,207688,71398,136290,0.338,0.000791,6.43e-07,0.339,0.0188,0.0248,2.32e-07,0.0437,207620,207891,71440,71711,207688,2721232.377598,0,0,0,360
9,5,10,13.934,-4.668,-4.668,2048,256,16,9.265999999999998,N/A,N/A,0.21,1521012.521599,119236,39446,79790,0.187,0.000476,3.56e-07,0.187,0.0101,0.0133,1.41e-07,0.0234,119216,119391,39488,39663,119236,1521012.521599,0,0,0,194
9,6,10,14.024,-4.762,-4.762,32,256,128,9.262,N/A,N/A,0.197,1504241.436799,127633,37771,89862,0.18,0.000293,3.41e-07,0.18,0.00656,0.0104,2.05e-07,0.0169,127277,128124,37813,38660,127633,1504241.436799,0,0,0,172
9,7,10,14.059,-4.799,-4.799,1536,256,128,9.259999999999998,N/A,N/A,1.17,9098398.58564,776276,230283,545993,1.09,0.000299,2.07e-06,1.09,0.0346,0.0527,1.25e-06,0.0874,775920,776767,230325,231172,776276,9098398.58564,0,0,0,1431
